sep=;
series_id;round;configuration;time_seconds;agent;agent_side;move_action;rotate_action;combined_action;behavior_state;opening_plan;sword_x;sword_y;tip_x;tip_y;handle_x;handle_y;my_threat_distance;opponent_threat_distance;threat_advantage;sword_distance
S03;39;H2H_ML_Left_FSM_Right;3,5198;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;1,5880;-2,5308;0,4919;-2,0425;2,6842;-3,0191;8,5772;13,8366;5,2594;6,8984
S03;39;H2H_ML_Left_FSM_Right;3,5198;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0637;1,4247;-5,1761;0,9747;-2,9512;1,8747;13,8366;8,5772;-5,2594;6,8984
S03;39;H2H_ML_Left_FSM_Right;3,6199;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Attack;Lower;1,3042;-2,5319;0,1190;-2,3439;2,4894;-2,7199;8,1694;13,5270;5,3576;6,5034
S03;39;H2H_ML_Left_FSM_Right;3,6199;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0618;1,1422;-5,0199;0,4197;-3,1038;1,8648;13,5270;8,1694;-5,3576;6,5034
S03;39;H2H_ML_Left_FSM_Right;3,7209;FSM;Right;Left;None;Left_None;Attack;Lower;1,0134;-2,5320;-0,1849;-2,4689;2,2118;-2,5950;7,8540;13,1252;5,2712;6,0996
S03;39;H2H_ML_Left_FSM_Right;3,7209;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0617;0,8515;-4,7495;-0,1317;-3,3738;1,8348;13,1252;7,8540;-5,2712;6,0996
S03;39;H2H_ML_Left_FSM_Right;3,8214;FSM;Right;Left;None;Left_None;Attack;Lower;0,7235;-2,5320;-0,4748;-2,4690;1,9218;-2,5950;7,5655;12,7570;5,1915;5,6981
S03;39;H2H_ML_Left_FSM_Right;3,8214;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0617;0,5616;-4,4716;-0,5662;-3,6517;1,6894;12,7570;7,5655;-5,1915;5,6981
S03;39;H2H_ML_Left_FSM_Right;3,9220;FSM;Right;Left;None;Left_None;Attack;Lower;0,4332;-2,5320;-0,7652;-2,4690;1,6315;-2,5950;7,2768;12,3860;5,1091;5,2974
S03;39;H2H_ML_Left_FSM_Right;3,9220;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0617;0,2713;-4,1657;-0,9242;-3,9576;1,4668;12,3860;7,2768;-5,1091;5,2974
S03;39;H2H_ML_Left_FSM_Right;4,0231;FSM;Right;Left;None;Left_None;Attack;Lower;0,1415;-2,5320;-1,0585;-2,5318;1,3415;-2,5322;6,9785;12,0283;5,0498;4,8964
S03;39;H2H_ML_Left_FSM_Right;4,0231;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0617;-0,0204;-3,8528;-1,2021;-4,2706;1,1613;12,0283;6,9785;-5,0498;4,8964
S03;39;H2H_ML_Left_FSM_Right;4,1240;FSM;Right;Left;None;Left_None;Attack;Lower;-0,1494;-2,5320;-1,3494;-2,5318;1,0506;-2,5322;6,6892;11,7543;5,0651;4,4986
S03;39;H2H_ML_Left_FSM_Right;4,1240;ML;Left;Down;None;Down_None;Neutral;;-4,0617;-0,3112;-3,6117;-1,4237;-4,5117;0,8012;11,7543;6,6892;-5,0651;4,4986
S03;39;H2H_ML_Left_FSM_Right;4,2242;FSM;Right;Left;None;Left_None;Attack;Lower;-0,4387;-2,5320;-1,6387;-2,5318;0,7613;-2,5322;6,4017;11,6591;5,2574;4,1057
S03;39;H2H_ML_Left_FSM_Right;4,2242;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0617;-0,6005;-3,5541;-1,6879;-4,5693;0,4868;11,6591;6,4017;-5,2574;4,1057
S03;39;H2H_ML_Left_FSM_Right;4,3247;FSM;Right;Left;None;Left_None;Attack;Lower;-0,7285;-2,5320;-1,9285;-2,5318;0,4715;-2,5322;6,1138;11,4253;5,3115;3,7155
S03;39;H2H_ML_Left_FSM_Right;4,3247;ML;Left;Down;None;Down_None;Neutral;;-4,0617;-0,8903;-3,3391;-1,8484;-4,7843;0,0677;11,4253;6,1138;-5,3115;3,7155
S03;39;H2H_ML_Left_FSM_Right;4,4255;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-1,0192;-2,5320;-2,1930;-2,2823;0,1545;-2,7817;5,8870;11,3933;5,5063;3,3289
S03;39;H2H_ML_Left_FSM_Right;4,4255;ML;Left;Down;None;Down_None;Neutral;;-4,0617;-1,1811;-3,3391;-2,1391;-4,7843;-0,2230;11,3933;5,8870;-5,5063;3,3289
S03;39;H2H_ML_Left_FSM_Right;4,5256;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-1,3079;-2,5320;-2,3770;-1,9870;-0,2388;-3,0770;5,7630;11,3274;5,5644;2,9565
S03;39;H2H_ML_Left_FSM_Right;4,5256;ML;Left;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Neutral;;-4,0662;-1,4679;-3,2945;-2,3868;-4,8380;-0,5489;11,3274;5,7630;-5,5644;2,9565
S03;39;H2H_ML_Left_FSM_Right;4,6258;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-1,5969;-2,5320;-2,4886;-1,7289;-0,7053;-3,3351;5,7174;11,3318;5,6145;2,7483
S03;39;H2H_ML_Left_FSM_Right;4,6258;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-4,2110;-1,6836;-3,3050;-2,4705;-5,1170;-0,8967;11,3318;5,7174;-5,6145;2,7483
S03;39;H2H_ML_Left_FSM_Right;4,7263;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-1,8869;-2,5320;-2,5402;-1,5255;-1,2335;-3,5385;5,7255;11,4016;5,6762;2,4110
S03;39;H2H_ML_Left_FSM_Right;4,7263;ML;Left;UpRight;None;UpRight_None;Neutral;;-4,1020;-1,5801;-3,3794;-2,5382;-4,8246;-0,6221;11,4016;5,7255;-5,6762;2,4110
S03;39;H2H_ML_Left_FSM_Right;4,8267;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,1764;-2,5320;-2,5470;-1,3907;-1,8058;-3,6733;5,7611;11,2289;5,4678;2,0783
S03;39;H2H_ML_Left_FSM_Right;4,8267;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-3,9155;-1,3940;-3,1930;-2,3521;-4,6381;-0,4360;11,2289;5,7611;-5,4678;2,0783
S03;39;H2H_ML_Left_FSM_Right;4,9269;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-2,4633;-2,5377;-2,6508;-1,3524;-2,2758;-3,7229;5,6756;11,3658;5,6901;1,8693
S03;39;H2H_ML_Left_FSM_Right;4,9269;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-4,0115;-1,4900;-3,3400;-2,4845;-4,6829;-0,4954;11,3658;5,6756;-5,6901;1,8693
S03;39;H2H_ML_Left_FSM_Right;5,0275;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-2,6885;-2,6941;-3,1764;-1,5977;-2,2006;-3,7904;5,0986;11,4829;6,3843;1,7879
S03;39;H2H_ML_Left_FSM_Right;5,0275;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-3,9084;-1,3869;-3,4584;-2,4993;-4,3584;-0,2745;11,4829;5,0986;-6,3843;1,7879
S03;39;H2H_ML_Left_FSM_Right;5,1283;FSM;Right;None;None;None_None;ContactControl;Lower;-2,8755;-2,9351;-3,6514;-2,0197;-2,0996;-3,8505;4,5192;11,5723;7,0531;1,8377
S03;39;H2H_ML_Left_FSM_Right;5,1283;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,0522;-1,5235;-3,5549;-2,6156;-4,5495;-0,4314;11,5723;4,5192;-7,0531;1,8377
S03;39;H2H_ML_Left_FSM_Right;5,2283;FSM;Right;None;None;None_None;ContactControl;Lower;-0,6294;-4,2147;-0,4327;-5,3985;-0,8261;-3,0309;7,8665;13,0971;5,2306;5,3456
S03;39;H2H_ML_Left_FSM_Right;5,2283;ML;Left;None;None;None_None;Neutral;;-4,6939;-0,7427;-5,0270;-1,8956;-4,3609;0,4102;13,0971;7,8665;-5,2306;5,3456
S03;39;H2H_ML_Left_FSM_Right;5,3293;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-0,2179;-3,4798;0,2887;-4,5676;-0,7245;-2,3920;8,3928;13,2512;4,8583;5,4153
S03;39;H2H_ML_Left_FSM_Right;5,3293;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-4,8434;-0,6637;-5,1736;-1,8174;-4,5133;0,4900;13,2512;8,3928;-4,8583;5,4153
S03;39;H2H_ML_Left_FSM_Right;5,4294;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-0,4862;-3,3200;-0,2784;-4,5018;-0,6940;-2,1381;7,8225;12,9224;5,0999;4,9781
S03;39;H2H_ML_Left_FSM_Right;5,4294;ML;Left;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Neutral;;-4,8536;-0,9311;-4,8739;-2,1309;-4,8334;0,2687;12,9224;7,8225;-5,0999;4,9781
S03;39;H2H_ML_Left_FSM_Right;5,5302;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-0,7753;-3,2920;-0,8805;-4,4874;-0,6701;-2,0966;7,2263;12,7480;5,5217;4,7379
S03;39;H2H_ML_Left_FSM_Right;5,5302;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-5,0052;-1,1577;-4,7142;-2,3219;-5,2962;0,0065;12,7480;7,2263;-5,5217;4,7379
S03;39;H2H_ML_Left_FSM_Right;5,6307;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,0651;-3,2920;-1,4761;-4,4194;-0,6541;-2,1646;6,6280;12,5419;5,9139;4,3954
S03;39;H2H_ML_Left_FSM_Right;5,6307;ML;Left;Down;None;Down_None;Neutral;;-5,0467;-1,4303;-4,5200;-2,5085;-5,5733;-0,3520;12,5419;6,6280;-5,9139;4,3954
S03;39;H2H_ML_Left_FSM_Right;5,7318;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,3566;-3,2920;-2,0454;-4,2747;-0,6679;-2,3094;6,0422;12,5313;6,4891;4,0136
S03;39;H2H_ML_Left_FSM_Right;5,7318;ML;Left;Down;None;Down_None;Neutral;;-5,0499;-1,7206;-4,5232;-2,7988;-5,5765;-0,6423;12,5313;6,0422;-6,4891;4,0136
S03;39;H2H_ML_Left_FSM_Right;5,8322;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,6464;-3,2920;-2,4804;-4,1548;-0,8123;-2,4292;5,5934;12,5245;6,9311;3,6371
S03;39;H2H_ML_Left_FSM_Right;5,8322;ML;Left;Down;None;Down_None;Neutral;;-5,0501;-2,0102;-4,5234;-3,0884;-5,5768;-0,9319;12,5245;5,5934;-6,9311;3,6371
S03;39;H2H_ML_Left_FSM_Right;5,9335;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,9386;-3,2920;-2,9675;-3,9096;-0,9097;-2,6745;5,0756;12,5242;7,4486;3,2651
S03;39;H2H_ML_Left_FSM_Right;5,9335;ML;Left;Down;None;Down_None;Neutral;;-5,0501;-2,3024;-4,5235;-3,3807;-5,5768;-1,2242;12,5242;5,0756;-7,4486;3,2651
S03;39;H2H_ML_Left_FSM_Right;6,0340;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Attack;Lower;-2,2141;-3,2574;-3,3678;-3,5876;-1,0604;-2,9273;4,6446;12,4739;7,8294;2,9130
S03;39;H2H_ML_Left_FSM_Right;6,0340;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-5,0501;-2,5922;-4,4678;-3,6414;-5,6325;-1,5430;12,4739;4,6446;-7,8294;2,9130
S03;39;H2H_ML_Left_FSM_Right;6,1346;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,4709;-3,1770;-3,6707;-3,1973;-1,2711;-3,1566;4,3296;12,2858;7,9562;2,6084
S03;39;H2H_ML_Left_FSM_Right;6,1346;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-5,0620;-2,8774;-4,2742;-3,7826;-5,8498;-1,9722;12,2858;4,3296;-7,9562;2,6084
S03;39;H2H_ML_Left_FSM_Right;6,2356;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,7594;-3,1702;-3,9476;-3,0026;-1,5711;-3,3378;4,0599;12,4870;8,4271;2,4450
S03;39;H2H_ML_Left_FSM_Right;6,2356;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-5,2025;-3,0746;-4,4632;-4,0198;-5,9419;-2,1294;12,4870;4,0599;-8,4271;2,4450
S03;39;H2H_ML_Left_FSM_Right;6,3358;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;-3,0204;-3,1019;-4,1982;-2,8724;-1,8425;-3,3315;3,8204;12,5828;8,7623;2,0713
S03;39;H2H_ML_Left_FSM_Right;6,3358;ML;Left;Up;None;Up_None;Neutral;;-5,0857;-2,9437;-4,5590;-4,0220;-5,6123;-1,8655;12,5828;3,8204;-8,7623;2,0713
S03;39;H2H_ML_Left_FSM_Right;6,4360;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;-3,2304;-2,9115;-4,3946;-2,6206;-2,0662;-3,2024;3,6598;12,4619;8,8021;1,8169
S03;39;H2H_ML_Left_FSM_Right;6,4360;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;-5,0344;-2,6954;-4,4521;-3,7446;-5,6168;-1,6462;12,4619;3,6598;-8,8021;1,8169
S03;39;H2H_ML_Left_FSM_Right;6,5360;FSM;Right;None;None;None_None;ContactControl;Lower;-3,2974;-2,7091;-4,4972;-2,6863;-2,0976;-2,7319;3,5478;12,0930;8,5452;1,5567
S03;39;H2H_ML_Left_FSM_Right;6,5360;ML;Left;Up;None;Up_None;Neutral;;-4,8513;-2,6167;-4,0894;-3,5438;-5,6132;-1,6896;12,0930;3,5478;-8,5452;1,5567
S03;39;H2H_ML_Left_FSM_Right;6,6361;FSM;Right;None;None;None_None;ContactControl;Lower;0,3684;-2,9269;1,4423;-3,4625;-0,7054;-2,3914;9,4447;13,9651;4,5204;6,2782
S03;39;H2H_ML_Left_FSM_Right;6,6361;ML;Left;None;None;None_None;Neutral;;-5,8987;-2,5545;-5,9560;-3,7531;-5,8414;-1,3558;13,9651;9,4447;-4,5204;6,2782
S03;39;H2H_ML_Left_FSM_Right;6,7370;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;0,8119;-2,9462;1,9462;-3,3376;-0,3225;-2,5548;9,9466;14,1128;4,1662;6,9223
S03;39;H2H_ML_Left_FSM_Right;6,7370;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-6,1024;-2,6117;-6,1016;-3,8117;-6,1031;-1,4117;14,1128;9,9466;-4,1662;6,9223
S03;39;H2H_ML_Left_FSM_Right;6,8370;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;0,5384;-2,9423;1,5329;-3,6139;-0,4560;-2,2706;9,5398;13,8749;4,3351;6,6426
S03;39;H2H_ML_Left_FSM_Right;6,8370;ML;Left;Right;None;Right_None;Neutral;;-6,1035;-2,8492;-5,8533;-4,0228;-6,3537;-1,6756;13,8749;9,5398;-4,3351;6,6426
S03;39;H2H_ML_Left_FSM_Right;6,9380;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;0,2481;-2,9420;1,0348;-3,8481;-0,5386;-2,0358;9,0546;13,6013;4,5467;6,1354
S03;39;H2H_ML_Left_FSM_Right;6,9380;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-5,8873;-2,9204;-5,5760;-4,0793;-6,1986;-1,7615;13,6013;9,0546;-4,5467;6,1354
S03;39;H2H_ML_Left_FSM_Right;7,0389;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-0,0427;-2,9419;0,9517;-3,6136;-1,0372;-2,2703;8,9591;13,3897;4,4306;5,8018
S03;39;H2H_ML_Left_FSM_Right;7,0389;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-5,8402;-3,1640;-5,3515;-4,2600;-6,3290;-2,0681;13,3897;8,9591;-4,4306;5,8018
S03;39;H2H_ML_Left_FSM_Right;7,1399;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-0,3342;-2,9419;0,7530;-3,4498;-1,4215;-2,4341;8,7553;13,5813;4,8260;5,5157
S03;39;H2H_ML_Left_FSM_Right;7,1399;ML;Left;None;CounterClockwise;None_CounterClockwise;Neutral;;-5,8372;-3,3160;-5,5259;-4,4750;-6,1485;-2,1571;13,5813;8,7553;-4,8260;5,5157
S03;39;H2H_ML_Left_FSM_Right;7,2411;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-0,6261;-2,9419;0,2510;-3,7609;-1,5032;-2,1230;8,2669;13,3415;5,0746;5,2251
S03;39;H2H_ML_Left_FSM_Right;7,2411;ML;Left;DownRight;None;DownRight_None;Neutral;;-5,8318;-3,3917;-5,2864;-4,4605;-6,3773;-2,3228;13,3415;8,2669;-5,0746;5,2251
S03;39;H2H_ML_Left_FSM_Right;7,3418;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-0,9165;-2,9419;0,0022;-3,7139;-1,8353;-2,1700;8,0157;13,2462;5,2305;4,8405
S03;39;H2H_ML_Left_FSM_Right;7,3418;ML;Left;DownRight;None;DownRight_None;Neutral;;-5,7362;-3,3913;-5,1907;-4,4602;-6,2816;-2,3224;13,2462;8,0157;-5,2305;4,8405
S03;39;H2H_ML_Left_FSM_Right;7,4426;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-1,2074;-2,9419;-0,2495;-3,6647;-2,1653;-2,2191;7,7616;13,1475;5,3859;4,4524
S03;39;H2H_ML_Left_FSM_Right;7,4426;ML;Left;Down;None;Down_None;Neutral;;-5,6371;-3,3912;-5,0917;-4,4600;-6,1826;-2,3223;13,1475;7,7616;-5,3859;4,4524
S03;39;H2H_ML_Left_FSM_Right;7,5434;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,4980;-2,9419;-0,7598;-3,8880;-2,2362;-1,9958;7,2683;13,1317;5,8634;4,1475
S03;39;H2H_ML_Left_FSM_Right;7,5434;ML;Left;UpRight;None;UpRight_None;Neutral;;-5,6213;-3,3901;-5,0758;-4,4590;-6,1667;-2,3213;13,1317;7,2683;-5,8634;4,1475
S03;39;H2H_ML_Left_FSM_Right;7,6440;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-1,7883;-2,9419;-1,3201;-4,0468;-2,2565;-1,8370;6,7273;12,9485;6,2212;3,6747
S03;39;H2H_ML_Left_FSM_Right;7,6440;ML;Left;DownRight;None;DownRight_None;Neutral;;-5,4452;-3,3033;-4,8998;-4,3721;-5,9907;-2,2344;12,9485;6,7273;-6,2212;3,6747
S03;39;H2H_ML_Left_FSM_Right;7,7448;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-2,0791;-2,9419;-1,7895;-4,1065;-2,3686;-1,7774;6,2694;12,7993;6,5300;3,2396
S03;39;H2H_ML_Left_FSM_Right;7,7448;ML;Left;Down;None;Down_None;Neutral;;-5,2874;-3,3912;-4,7419;-4,4601;-5,8328;-2,3224;12,7993;6,2694;-6,5300;3,2396
S03;39;H2H_ML_Left_FSM_Right;7,8450;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-2,3681;-2,9419;-1,7870;-3,9918;-2,9492;-1,8920;6,2572;12,7993;6,5421;2,9537
S03;39;H2H_ML_Left_FSM_Right;7,8450;ML;Left;Down;None;Down_None;Neutral;;-5,2874;-3,3911;-4,7419;-4,4600;-5,8328;-2,3223;12,7993;6,2572;-6,5421;2,9537
S03;39;H2H_ML_Left_FSM_Right;7,9456;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-2,6564;-2,9465;-1,8234;-3,8102;-3,4894;-2,0828;6,2020;12,8014;6,5993;2,6703
S03;39;H2H_ML_Left_FSM_Right;7,9456;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-5,2894;-3,3911;-4,7440;-4,4600;-5,8349;-2,3223;12,8014;6,2020;-6,5993;2,6703
S03;39;H2H_ML_Left_FSM_Right;8,0466;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-2,9188;-3,0162;-1,8906;-3,6349;-3,9470;-2,3975;6,1215;13,0068;6,8852;2,4849
S03;39;H2H_ML_Left_FSM_Right;8,0466;ML;Left;DownLeft;Clockwise;DownLeft_Clockwise;Neutral;;-5,3778;-3,3745;-4,9470;-4,4945;-5,8085;-2,2544;13,0068;6,1215;-6,8852;2,4849
S03;39;H2H_ML_Left_FSM_Right;8,1468;FSM;Right;Left;None;Left_None;ContactControl;Lower;-3,2052;-3,0229;-2,0708;-3,4143;-4,3396;-2,6315;5,9315;13,2664;7,3349;2,2719
S03;39;H2H_ML_Left_FSM_Right;8,1468;ML;Left;Right;None;Right_None;Neutral;;-5,4595;-3,3052;-5,2093;-4,4788;-5,7097;-2,1316;13,2664;5,9315;-7,3349;2,2719
S03;39;H2H_ML_Left_FSM_Right;8,2477;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-3,4958;-3,0235;-2,3614;-3,4149;-4,6301;-2,6321;5,6410;13,1836;7,5425;1,7768
S03;39;H2H_ML_Left_FSM_Right;8,2477;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-5,2510;-3,2996;-5,1248;-4,4929;-5,3771;-2,1062;13,1836;5,6410;-7,5425;1,7768
S03;39;H2H_ML_Left_FSM_Right;8,3480;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-3,7701;-3,0599;-2,7757;-3,7315;-4,7646;-2,3882;5,2465;12,9638;7,7174;1,2201
S03;39;H2H_ML_Left_FSM_Right;8,3480;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Contact;;-4,9678;-3,2926;-4,9043;-4,4909;-5,0313;-2,0943;12,9638;5,2465;-7,7174;1,2201
S03;39;H2H_ML_Left_FSM_Right;8,4482;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Attack;Lower;-4,0207;-2,9749;-3,2340;-3,8811;-4,8074;-2,0688;4,8076;12,4968;7,6892;0,7299
S03;39;H2H_ML_Left_FSM_Right;8,4482;ML;Left;UpRight;None;UpRight_None;Contact;;-4,6903;-3,2655;-4,4401;-4,4391;-4,9405;-2,0918;12,4968;4,8076;-7,6892;0,7299
S03;39;H2H_ML_Left_FSM_Right;8,5495;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-4,2433;-2,8076;-3,7180;-3,8865;-4,7687;-1,7287;4,3292;16,2349;11,9057;3,0973
S03;39;H2H_ML_Left_FSM_Right;8,5495;ML;Left;None;None;None_None;Neutral;;-7,0813;-4,0483;-8,2287;-3,6969;-5,9339;-4,3997;16,2349;4,3292;-11,9057;3,0973
S03;39;H2H_ML_Left_FSM_Right;8,6501;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-4,5224;-2,7810;-4,2942;-3,9591;-4,7507;-1,6029;3,7731;16,6560;12,8828;4,0799
S03;39;H2H_ML_Left_FSM_Right;8,6501;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-8,4202;-3,9865;-8,6501;-2,8088;-8,1902;-5,1643;16,6560;3,7731;-12,8828;4,0799
S03;39;H2H_ML_Left_FSM_Right;8,7503;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-4,8106;-2,7789;-4,8950;-3,9759;-4,7261;-1,5819;3,1888;16,3477;13,1589;3,7699
S03;39;H2H_ML_Left_FSM_Right;8,7503;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-8,4202;-3,8667;-8,3375;-2,6696;-8,5029;-5,0639;16,3477;3,1888;-13,1589;3,7699
S03;39;H2H_ML_Left_FSM_Right;8,8503;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-5,0990;-2,7788;-5,4904;-3,9131;-4,7076;-1,6444;2,5959;16,0385;13,4426;3,4975
S03;39;H2H_ML_Left_FSM_Right;8,8503;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-8,4201;-3,8756;-8,0304;-2,7406;-8,8099;-5,0105;16,0385;2,5959;-13,4426;3,4975
S03;39;H2H_ML_Left_FSM_Right;8,9508;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-5,3680;-2,7278;-6,0396;-3,7222;-4,6963;-1,7334;2,0166;15,7531;13,7365;3,2792
S03;39;H2H_ML_Left_FSM_Right;8,9508;ML;Left;Down;Clockwise;Down_Clockwise;Defending;;-8,4201;-3,9267;-7,7499;-2,9313;-9,0903;-4,9221;15,7531;2,0166;-13,7365;3,2792
S03;39;H2H_ML_Left_FSM_Right;9,0518;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-5,6476;-2,6995;-6,0390;-3,8339;-5,2562;-1,5651;2,0463;15,4834;13,4371;3,0335
S03;39;H2H_ML_Left_FSM_Right;9,0518;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Defending;;-8,3883;-3,9996;-7,4833;-3,2115;-9,2933;-4,7876;15,4834;2,0463;-13,4371;3,0335
S03;39;H2H_ML_Left_FSM_Right;9,1534;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-5,9398;-2,6973;-6,0242;-3,8944;-5,8553;-1,5003;2,0784;15,1291;13,0507;2,5456
S03;39;H2H_ML_Left_FSM_Right;9,1534;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Defending;;-8,2070;-3,8549;-7,1289;-3,3279;-9,2851;-4,3818;15,1291;2,0784;-13,0507;2,5456
S03;39;H2H_ML_Left_FSM_Right;9,2541;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-6,2300;-2,6972;-6,0017;-3,8753;-6,4582;-1,5191;2,0940;14,9112;12,8172;2,1057
S03;39;H2H_ML_Left_FSM_Right;9,2541;ML;Left;Left;Clockwise;Left_Clockwise;Defending;;-8,0875;-3,6890;-6,9097;-3,4590;-9,2652;-3,9190;14,9112;2,0940;-12,8172;2,1057
S03;39;H2H_ML_Left_FSM_Right;9,3548;FSM;Right;Left;None;Left_None;ContactControl;Lower;-6,5205;-2,6972;-6,0523;-3,8021;-6,9887;-1,5923;2,0246;15,0433;13,0187;1,9501
S03;39;H2H_ML_Left_FSM_Right;9,3548;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Defending;;-8,2333;-3,6294;-7,0361;-3,7121;-9,4304;-3,5466;15,0433;2,0246;-13,0187;1,9501
S03;39;H2H_ML_Left_FSM_Right;9,4555;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-6,8109;-2,6972;-6,5213;-3,8617;-7,1004;-1,5326;1,6004;15,0337;13,4332;1,5748
S03;39;H2H_ML_Left_FSM_Right;9,4555;ML;Left;DownLeft;Clockwise;DownLeft_Clockwise;Defending;;-8,1541;-3,5191;-7,0192;-3,9088;-9,2891;-3,1293;15,0337;1,6004;-13,4332;1,5748
S03;39;H2H_ML_Left_FSM_Right;9,5565;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Attack;Lower;-7,0185;-2,6054;-7,0402;-3,8052;-6,9968;-1,4056;1,1091;15,2462;14,1372;1,5990
